"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"クァルテロ"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward__title_0"		"パパ・ワンガのポペット"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_0"		"ヒーローさん、クァルテロの骨董品店へようこそ！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_1"		"さあさあ、道端で突っ立ってないで、早く入りたまえ！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_2"		"店は道路を挟んでこちら側だよ！ 中へどうぞ！ "
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_3"		"私の名はクァルテロ、この店の経営者だ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_4"		"少なくともこの道端の一角で、店を営もうとしている。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_5"		"ほら、貴重なお宝をよく検分できるように、毛布を広げて差し上げよう。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_6"		"何かご用意しようか？ 先ほどからイワシの缶詰をつついてるんだが、つまむかね？"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_7"		"いらない？ よろしい、なら本題に入ろう！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_8"		"こんなことはすべきでないんだが、まあいい。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_9"		"この人形なんてどうかね？ あげるよ、タダだ。本日最初のお客へのサービスだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head__title_0"		"パパ・ワンガのマスク"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_0"		"ぶしつけな物言いになるが、放浪者のような身なりじゃないか。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_1"		"ヒーローらしいという意味さ。さすらいの英雄。宿なしとも言えるがね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_2"		"私が特別に見立てて差し上げよう。このブードゥーマスクをかけてみたまえ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_3"		"純粋なファッションアイテムだ。まじないの言葉さえ口にしなければ大丈夫。言ってしまうと頭が押し潰されるぞ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_4"		"さあ、ちょっと動かないで。フィット具合をみよう。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_5"		"おお、いいぞ。実にいい。これは… 実に… 見事だ！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt__title_0"		"パパ・ワンガのベルト"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt_Quartero_0"		"もうお気づきだろうが、ここでは農家向けの作業服は扱っていないんだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt_Quartero_1"		"その代わり、特別な方々にふさわしい貴重品を提供している。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt_Quartero_2"		"王侯貴族、征服者、半神、そして… おたくのようなヒーローにね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt_Quartero_3"		"この巨大な腰巻などいかがかな？"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt_Quartero_4"		"おお、これはいい。お似合いだ。とてもよくお似合いだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back__title_0"		"パパ・ワンガのバックプレート"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_0"		"きっと疑問に思っていることだろう。私は悪魔のような角が生えているし…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_1"		"ここにあるのは目の飛び出るほど貴重な品ばかり…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_2"		"なのにひとつとして値段を告げていない…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_3"		"しかも我々は真夜中の十字路に立っている…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_4"		"裏があるんじゃないかと思って当然だ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_5"		"そこのストラップを締めてやろう。ほら。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_6"		"うん、うん。おたくにぴったりのバックプレートだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_7"		"そこに埋め込まれているのは、本物の頭蓋骨なんだ。誰かは教えられないが、たいへんな有名人とだけ言っておこう。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder__title_0"		"パパ・ワンガのバスケット"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_0"		"裏があるんじゃないかって？ ヒーローさん、この話に裏などないのだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_1"		"裏の裏は表だからね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_2"		"今宵ご提供する品は、ヤシで作られたこの素敵なブードゥーバスケットも含めて、すべて無料だよ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_3"		"トラップでもなんでもない。このバスケットではクーリエ1体すら捕まえられないからね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_4"		"ほんの10パーセントの謝礼を求めても、骨の奥まで激痛が走る身なのだよ。痛み骨髄に入る… とか言ったっけ？"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_5"		"そう、文字通り骨髄が煮えたぎる虫か何かになってしまうんだ。これまでも何度か経験したが、:hero_faceless_void::hero_undying::hero_crystal_maiden::hero_kunkka:と叫びたくなるような苦痛だよ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_6"		"私の悲劇的かつ心惹かれる裏話はお楽しみいただけたかな。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_7"		"心配は無用だ。品物はちゃんと渡すから。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon__title_0"		"パパ・ワンガの杖"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_0"		"杖も追加しておこう。私は一歩下がって後ろを向く。そしてフルセットを装備した姿を初めて見るフリをする。よろしいかな。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_1"		"ああ、実によくお似合いだ！ 一揃いまとめてお持ち帰りになるといい。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_2"		"先にも言った通り、お代は結構。コイン1枚たりとも受け取らない――いや、受け取れないのでね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_3"		"お話しすると約束した悲劇だが、胸を打つこと間違いなしだ。痛ましく、そして率直に言って恥ずべき思い出さ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_4"		"本来ならば聞かせたくもないのだが、そうしなければ私は――"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_5"		"いや、これについてはまたいずれ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder__title_0"		"モリガンの怒り"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_0"		"しばし身をかがめてもらえるかな？ この「モリガンの怒り」をお召しいただこう…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_1"		"いやあ、見事なまでにピッタリだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_2"		"何か言い忘れて… そうそう、私の悲劇的な裏話。ハンカチのご用意はいいかな？ この話を聞いて心をかき乱されぬひとはいないからね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_3"		"むかしむかし、我々が暮らすこの地味な現実とはかけ離れた幻想的な世界でのこと。私は高名な冒険者パーティーの一員だった。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_4"		"^-2.0我々は恐れ知らずで厚かましく、向こう見ずで軽はずみだった。こうした表現に頼もしさよりも危うさを感じ、壮大な転落へと否応なく突き進むのではと思うなら…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_5"		"どうかご心配なく。じきにわかるさ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs__title_0"		"ヴェンジフルスピリット - モリガンの窮境"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_0"		"確かに私は前線を張るタンクでもなければ、背後からの射撃でサポートするマークスマンでもなかった。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_1"		"^-1.5ちょっと足を持ち上げてもらえるかな？ 私の背中に手をついてくれて構わない。これでも樫の木のように頑丈だからね。そら、装着完了だ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_2"		"私の役目は、もっと重要なものだったんだ！ しかもさらに後方に控えていた。補給係だったのさ！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_3"		"^-3.0調達、修理、戦略的配給に辣腕を発揮してパーティーの戦闘態勢を整える、いわば兵站将校として、進撃を可能にしていたのだよ。後方からね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_4"		"^-1.0城、洞窟、ダンジョン！ 我々の手に負えないクエストなどなかった！ いかなる障害も――"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_5"		"^-2.0おや、目線が泳ぎ始めたな。では簡潔にお伝えしよう。我々の手に負えないクエストがあったのだ。どうなったのか、話してやる。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head__title_0"		"ヴェンジフルスピリット - モリガンのメジャー"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_0"		"「モリガンのメジャー」をかぶせてやろう。正真正銘、オストリビアのヌマダチョウの羽根を使っている。いや、ペリビアのスカイビーバーだったか。いずれにしろ絶滅した種だ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_1"		"私の悲劇に話を戻そう。あのときは、はじめから何ひとつうまくいかなかった。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_2"		"扉を開けばスケルトン、隠し通路にスケルトン、チェストの中にもスケルトンという具合にね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_3"		"ダンジョンなのだから、何体かスケルトンがいたって不思議ではない。けれどもスケルトン密度が尋常ではなかった。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_4"		"そしてパーティーの半分が得体の知れぬ影の中へ消え去った。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_5"		"^-1.0そこにもスケルトンがいたのは言うまでもない。得体の知れぬ影からは、多くの叫び声が聞こえてきた。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_6"		"当然、さらにたくさんのスケルトンが集まってきた。何もかもが:hero_faceless_void::hero_abyssal_underlord::hero_chaos_knight::hero_kez:な展開だ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon__title_0"		"ヴェンジフルスピリット - モリガンの敵意"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_0"		"そうそう、これには付属の武器があったな。確かあのへんに… あった、「モリガンの敵意」！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_1"		"鋭いから気をつけてくれ。しかも光っているだろう。その光っている部分に触れないほうがいい。持ち手があるはずだ。そう、それでいい。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_2"		"さて、困ったのはここだ。かばんに入れていた貴重なトニックで、全員の体力を完全回復できるだろうか？ それとも、そこでおたくが振り回しているピカピカのやつみたいな、上等な武器を渡せばよいのだろうか？"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_3"		"結論から言えばイエスだ。実際、仲間からもそう求められた。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_4"		"だが率直に言ってしまうと、彼らが助かる可能性はなかった。ダンジョンを攻略するのと、ダンジョンをただ這いまわるのとではワケが違う。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_5"		"そういうわけで、長い前置きを省略して言うと、私は賢明にも…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_6"		"…物資を温存することにしたのだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms__title_0"		"ドラコンの偉業・ガントレット"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms_Quartero_0"		"「ドラコンの偉業」から目を離せないようだね。来店してからずっとだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms_Quartero_1"		"ああ、これもタダであげるよ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms_Quartero_2"		"ドラコンの偉業は私の秘蔵の品なんだ。感謝してほしいものだね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms_Quartero_3"		"呪いに強制されていなければ、これほど価値のあるものを手放しはしない。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms_Quartero_4"		"おっと、この調子ではぜっかくの裏話が台無しになってしまう。サプライズの前に、急いでこれを片付けてしまおう。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms_Quartero_5"		"さて、最終的に残ったのは私ひとり。あとはダンジョンの主だけだった。巨大で理解不能な異界のモンスターだ。想像はつくだろう？"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms_Quartero_6"		"目のあるはずの場所に口があったり、口の位置に目があったり。そんなおぞましい相手と戦うなんて冗談じゃない。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms_Quartero_7"		"そんなわけで出口に向かおうとしたら… 奴に止められてしまった。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms_Quartero_8"		"そして睨みつけられたんだ、千の目で。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-head__title_0"		"ドラコンの偉業・兜"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-head_Quartero_0"		"少し前かがみになってくれれば、この頭防具の装着を手伝ってやれるのだが…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-head_Quartero_1"		"重いな。これひとつで80ポンドはありそうだ。背骨には良くないだろうね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-head_Quartero_2"		"^-2.0ダンジョンの主、通せんぼ、睨みつけ、たくさんの目玉までは話したね。包み隠さず言うとだな、奴は太古の異界のモンスターのくせに、私のパーティー内での立ち回りについて、非常に手厳しく批判してきたのだよ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-head_Quartero_3"		"私がまるで強欲な臆病者のような物言いだった。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-head_Quartero_4"		"^-1.0もちろんひどい誤解なのだが、奴は汚らしい触手で私を搦めとって洞窟の底に閉じ込めた。私にはなす術などなかった。とにかくそうして、奴は私に呪いをかけた。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-head_Quartero_5"		"まあ、奴は呪いではなく、お仕置きだと言い張っていたがね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-legs__title_0"		"ドラコンの偉業・タセット"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-legs_Quartero_0"		"要するに、奴に強欲で臆病だと決めつけられたおかげで、価値のあるものを何ひとつ我が物にできなくなってしまった、というのが私の悲劇だ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-legs_Quartero_1"		"所有物の中でも最高の品を（ほんとうにクソいい品ばかりなんだぞ）、死ぬまでおたくのようなヒーローに贈呈し続けること。それが私に与えられた罰、それもたいへんな厳罰だ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-legs_Quartero_2"		"そういえば、その膝当ては純金製だから、膝をつかないように気をつけてくれ。仕上げに傷がついてしまう。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-legs_Quartero_3"		"ふむ、そうだな、きしんでいるのはここで聞いていても分かる。しばらく歩き回ってみろ。革をなじませないといけない。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-shoulders__title_0"		"ドラコンの偉業・ポールドロン"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-shoulders_Quartero_0"		"このポールドロンはブロンズ製でね、当て推量に過ぎないが、重量が200ポンドを下回ることはないはずだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-shoulders_Quartero_1"		"おたくほどのヒーローともなれば、問題なく着用できるだろうがね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-shoulders_Quartero_2"		"ポールドロンである以上、肩が痛くなることもあるだろう。もし耐え難いほど痛むようであれば、ここに持ち込んでくれ。ブロンズをいくらか削り取って調整しよう。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-shoulders_Quartero_3"		"では話を戻そうか。私は原形質の怪物に未来永劫呪われて、持ち物をすべて手放さなければならなくなった。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-shoulders_Quartero_4"		"最悪なのはそこからなんだ。私が親切心から贈物を進呈していると誤解されないように…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-shoulders_Quartero_5"		"私がなぜ恥ずべき苦難に見舞われているのか、訊ねた者には説明しなければならない。それもまた呪いの一部なのだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-shoulders_Quartero_6"		"さらに言うと、訊ねられなくても話さねばならない。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-shoulders_Quartero_7"		"今回がまさにそうだ！ いつぞやのように、異界のモンスターが耳を澄ませているかもしれないからな！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-back__title_0"		"ドラコンの偉業・バナー"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-back_Quartero_0"		"以上が元補給係・クァルテロの悲しき過去だ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-back_Quartero_1"		"ヒーローらしい雰囲気の人物がいたら、金で買えないほどの宝物を譲り渡さねばならない。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-back_Quartero_2"		"そして相手が訊ねようが訊ねまいが、屈辱的な過去を語らねばならない。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-back_Quartero_3"		"心が痛んで仕方がないよ、少なくとも私はね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-back_Quartero_4"		"おたくにとってはボロ儲けだ。警備兵に見つかって追いはぎの嫌疑を掛けられないようにな。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-back_Quartero_5"		"それはそうと、その背中の装具はどうかね？ それも肩装具と同じでブロンズ製だ。重量は500ポンドといったところか。しかし動いているうちに重さは気にならなくなるはずだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-back_Quartero_6"		"私だったらなるべく日陰から出ないようにする。ブロンズは日に当たるとえらく熱くなるからな。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-weapon__title_0"		"ドラコンの偉業・ランス"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-weapon_Quartero_0"		"ここでいよいよ目玉の一品、「ドラコンの偉業」のランスだ。ランスのない甲冑では物足りないだろう？"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-weapon_Quartero_1"		"シュッ！ ザッ！ ズバッ！ 空を斬り裂くこの刀身！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-weapon_Quartero_2"		"目にも止まらぬ速さで肉を断つ切先！ 倒された側が誉れに思うほどの、華麗なる殺戮をもたらす武器だ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-weapon_Quartero_3"		"ということで、私は見事にスッカラカンだ。在庫はこれで全部はけたが… うん、あったあった。イワシもこれで最後。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-weapon_Quartero_4"		"語るべき逸話を語り、差し出すべきお宝も差し出した。これで重荷をすべて下ろしたということになる。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-weapon_Quartero_5"		"あとはよろしくやってくれ。さらばだ！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-weapon_Quartero_6"		"…姿隠しの荷車がまた:hero_faceless_void::hero_ursa::hero_clinkz::hero_kunkka:な不具合を起こしやがった。やれやれ。荷をまとめたら、愚かな凡人のように姿をさらしたまま出発だ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-weapon_Quartero_7"		"ああ！ だがあの肥えかけた月が満ちる前に… 2か月か… 3か月ばかりか？ とにかく2、3か月したら、また別の荷を下ろしに戻ってもよろしいかな？"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-weapon_Quartero_8"		"戻らせてもらうよ！ ではこれで！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-weapon_Quartero_9"		"あー、くそ。早く出ていってくれ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms__title_0"		"ドラコンの憤怒・ガントレット"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_0"		"おお、また来たのか。店の毛布は片付けてしまったよ。まさか来るとは思わなかったからね… こんな時間に。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_1"		"だいたい、今は何時だね？ 思い違いでなければ3時…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_2"		"いや、間違いない。明け方の3時じゃないか。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_3"		"いやはや、いらっしゃい！ どんなご用件で？"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_4"		"正直なところ、もう取引は終わった気でいたよ。貴重なアイテムはすべてお渡ししたし、呪いに抗えず悲劇的な過去についても語った。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_5"		"ああ、そうか。あそこのガントレットを見たいのだな。「ドラコンの憤怒」。そうかそうか、確かに完璧な品だからね。"
